"tranportador_atrasou","PALLETS","troca_ordem","troc_h_carga","troc_h_descarga","troc_recurso","recurso_extra","isca","retorno","possui_prioridade","numero_acessos","numero_de_macros","numero_manutencao","ultimo_odometro_dia","GR_JORNADA","CIDADE_OPERACO","OPERACAO","ERAS_DESCRICAO","IDADE_CAVALO","IDADE_CARRETA","MARCA_CAVALO","MARCA_CARRETA","numero_paradas_proibidas","VIAG_VALOR_CARGA","VIAG_PESO_TOTAL","VIAG_DISTANCIA","delta_inicio_cadastro","delta_fim_inicio","numero_paradas.rast","numero_paradas.gris"
"1",28,"0","1","0","0","0","0","0","1",1,25,0,135570,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,38066,6006,209.72,0.0366666666666667,9.56972222222222,6,3
"0",28,"0","0","0","0","0","0","0","1",3,36,1,118514,"1","MAR","SPOT","NV FROTA",1,2,"SCANIA","FACCHINI",0,69303.5,12208.5,175.06,5.44444444444444,1.80972222222222,11,4
"1",28,"0","0","0","0","0","0","0","1",1,16,0,116613,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,63746.82,19747.32,175.06,0.243611111111111,2.70638888888889,1,4
"0",28,"0","0","0","0","0","0","0","1",3,31,2,446658,"0","MAR","CROSS","NV FROTA",4,5,"MERCEDES-BENZ","FACCHINI",0,65800,17584,206.25,0.9525,3.83722222222222,5,4
"0",28,"0","0","0","0","0","0","0","1",2,28,1,150270,"1","MAR","CROSS","NV FROTA",1,5,"SCANIA","FACCHINI",0,75496.9,9859.7,206.25,0.705555555555556,3.74833333333333,6,4
"0",28,"0","0","0","0","0","0","0","1",3,31,2,446658,"0","MAR","CROSS","NV FROTA",4,5,"MERCEDES-BENZ","FACCHINI",0,73346,6006,206.25,0.944444444444444,8.17666666666667,5,4
"0",28,"0","0","0","0","0","0","0","1",2,28,1,150270,"1","MAR","CROSS","NV FROTA",1,5,"SCANIA","FACCHINI",0,69573,11795,206.25,3.3025,6.66944444444444,6,4
"1",28,"0","0","0","0","0","0","0","1",2,16,1,95161,"1","BTM","OP MINAS","NV FROTA",1,5,"DAF","FACCHINI",0,118676.71,27247.6,74.02,6.46888888888889,29.1166666666667,2,3
"1",28,"0","0","0","0","0","0","0","1",1,21,1,415740,"1","BTM","OP MINAS","NV FROTA",5,7,"MERCEDES-BENZ","FACCHINI",0,72301.42,29535.18,58.24,6.04361111111111,6.40694444444444,5,1
"1",28,"0","0","0","0","0","0","0","1",1,19,0,128470,"1","MAR","CROSS","NV FROTA",2,7,"DAF","FACCHINI",0,93481.54,29270.68,46.65,0.0794444444444444,9.90138888888889,2,1
"1",28,"0","0","0","0","0","0","0","1",2,20,2,149847,"1","BTM","OP MINAS","NV FROTA",1,6,"DAF","FACCHINI",0,90231.96,30123.61,74.03,2.68833333333333,5.42916666666667,3,3
"1",28,"0","0","0","0","0","0","0","1",1,13,0,28494,"1","BTM","OP MINAS","NV FROTA",5,4,"MERCEDES-BENZ","FACCHINI",0,99182.5,33688.26,74.03,10.5502777777778,15.7330555555556,0,3
"1",28,"1","0","0","0","0","0","0","1",1,9,0,84230,"1","BTM","OP MINAS","NV FROTA",1,5,"DAF","FACCHINI",0,49664.23,27296.26,319.25,2.61916666666667,44.8730555555556,1,7
"1",28,"0","0","0","0","0","0","0","1",1,15,0,121258,"1","BTM","OP MINAS","NV FROTA",2,3,"DAF","FACCHINI",0,92098.03,31281.95,46.65,1.3075,13.8047222222222,4,1
"1",28,"0","0","0","0","0","0","0","1",1,19,2,137906,"1","BTM","OP MINAS","NV FROTA",2,2,"DAF","FACCHINI",0,39700.03,26528.84,74.03,1.50027777777778,5.42527777777778,2,3
"1",28,"0","0","0","0","0","0","0","1",1,15,0,128988,"1","BTM","OP MINAS","NV FROTA",2,6,"DAF","FACCHINI",0,186371.02,27863.68,74.02,48.2672222222222,0,2,3
"1",28,"0","0","0","0","0","0","0","1",1,16,0,351596,"1","MGA","CROSS","NV FROTA",4,2,"DAF","FACCHINI",0,198855.38,27863.68,74.02,0.405555555555556,24.3513888888889,1,3
"1",28,"0","0","0","0","0","0","0","1",1,17,0,138383,"1","BTM","OP MINAS","NV FROTA",2,7,"DAF","FACCHINI",0,198855.38,27863.68,74.02,45.5766666666667,0,3,3
"0",28,"0","0","0","0","0","0","0","1",2,18,2,125637,"1","BTM","OP MINAS","NV FROTA",2,6,"DAF","FACCHINI",0,54489.68,30280.64,223.89,1.53805555555556,39.8352777777778,2,1
"0",28,"0","0","0","0","0","0","0","1",2,16,3,454393,"1","BTM","OP MINAS","NV FROTA",5,4,"MERCEDES-BENZ","NOMA",0,63064.63,28079.42,58.24,7.57277777777778,21.1877777777778,2,1
"1",28,"0","0","0","0","0","0","0","1",1,13,0,28494,"1","BTM","OP MINAS","NV FROTA",5,4,"MERCEDES-BENZ","FACCHINI",0,84430.16,28857.26,258.63,13.3608333333333,15.0633333333333,0,2
"0",28,"0","0","0","0","0","0","0","1",2,31,0,156612,"1","CPG","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,56036.9,37483.6,267.9,0.673888888888889,4.42138888888889,6,2
"1",28,"0","0","0","0","0","0","0","1",2,34,2,109342532,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,56036.9,37483.6,267.9,0.737222222222222,4.50472222222222,7,2
"0",28,"0","0","0","0","0","0","0","1",2,31,0,156612,"1","CPG","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,95479.08,35075.52,267.9,0.122777777777778,3.99083333333333,6,2
"0",28,"0","0","0","1","0","0","0","1",2,34,2,109342532,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,56036.9,37483.6,267.9,9.0125,0,7,2
"0",28,"0","0","0","1","0","0","0","1",2,34,2,109342532,"1","CPG","SPOT","NV FROTA",1,5,"DAF","FACCHINI",0,56036.9,37483.6,267.9,8.7125,5.75888888888889,7,2
"0",28,"1","0","0","0","0","0","0","1",1,21,0,205614,"1","CVL","SPOT","NV FROTA",3,1,"SCANIA","FACCHINI",0,84645,30000,714.15,9.89444444444444,36.4858333333333,2,39
"0",28,"0","0","0","0","0","0","0","1",2,34,2,109342532,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,18791.18,6629.3,267.79,0.09,4.99277777777778,7,2
"0",28,"0","0","0","0","0","0","0","0",2,29,0,162892,"1","CPG","CROSS","NV FROTA",1,4,"DAF","RANDON",0,71915.21,12526.56,333.02,0.7475,7.90805555555556,9,3
"1",28,"0","0","0","0","0","0","0","0",2,20,0,563317,"1","CVL","SPOT","NV FROTA",5,6,"MERCEDES-BENZ","FACCHINI",0,87027.89,31877.6,1045.87,1.63388888888889,61.3944444444444,6,15
"1",28,"0","0","0","0","0","0","0","1",1,16,0,116613,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,48987.68,28516,285.27,0.0616666666666667,3.24805555555556,1,6
"0",28,"0","1","0","0","0","0","0","1",2,30,0,491489,"1","MAR","CROSS","NV FROTA",4,13,"MERCEDES-BENZ","RANDON",0,50081.92,29624,322.53,0.433055555555556,7.26861111111111,3,4
"1",28,"0","1","0","0","0","0","0","1",2,37,1,128984,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,50081.92,29624,322.53,0.341666666666667,6.26333333333333,6,4
"0",26,"0","0","0","0","0","0","0","1",2,13,2,152015,"1","CVL","SPOT","NV FROTA",2,2,"DAF","FACCHINI",0,32723.6,34060,322.53,3.135,18.9552777777778,3,4
"0",28,"0","0","0","0","0","0","0","1",1,11,2,27374,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,50081.92,29624,589.79,0.688055555555556,31.1294444444444,1,30
"0",28,"0","0","0","0","0","0","0","1",2,9,0,506229,"1","CVL","SPOT","NV FROTA",4,5,"MERCEDES-BENZ","FACCHINI",0,46504.64,27508,589.79,0.259166666666667,90.9069444444444,2,30
"1",28,"0","0","0","0","0","0","0","0",2,13,0,184798,"1","BTM","OP MINAS","NV FROTA",2,2,"SCANIA","FACCHINI",0,195030.48,13525.6,455.1,5.11166666666667,42.1247222222222,3,6
"1",26,"1","0","0","0","0","0","0","0",1,18,2,294967,"1","MAR","CROSS","NV FROTA",2,2,"VOLKSWAGEN","FACCHINI",0,246671.2,25020,509.31,0.848888888888889,24.4327777777778,5,3
"0",26,"0","0","0","0","0","0","0","0",1,21,2,282800,"1","MAR","CROSS","NV FROTA",2,1,"VOLKSWAGEN","FACCHINI",0,86258.52,31340.4,129.66,0.584166666666667,15.2725,3,2
"0",28,"1","0","0","0","1","0","0","0",2,19,0,487641,"1","CVL","SPOT","NV FROTA",6,0,"DAF","FACCHINI",0,63736.27,25626.84,291.13,0.642222222222222,33.1861111111111,2,16
"1",28,"0","0","0","0","0","0","0","0",2,39,4,99365,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,212804.43,32639.6,230.89,0.300555555555556,18.8969444444444,8,3
"1",28,"0","0","0","0","0","0","0","0",2,15,3,372916,"1","CVL","SPOT","NV FROTA",3,5,"SCANIA","FACCHINI",0,246203.44,28681.16,990.93,0.314166666666667,66.2072222222222,4,41
"1",28,"0","0","0","0","0","1","0","0",1,16,0,395681,"1","PG","DEDICADO","ALTO",4,7,"DAF","FACCHINI",0,220237.38,31351.93,681.4,1.44166666666667,57.7325,3,36
"1",28,"0","0","0","0","0","1","0","0",1,12,0,300911,"1","PG","DEDICADO","ALTO",2,5,"DAF","FACCHINI",0,209276.7,32553.56,589.51,0.691111111111111,47.4891666666667,1,35
"1",28,"0","0","0","1","0","0","0","0",3,25,0,493365,"1","PG","DEDICADO","ALTO",6,3,"DAF","FACCHINI",0,285214.02,31625.36,232.59,1.84527777777778,23.9322222222222,4,10
"1",28,"0","0","0","0","0","1","0","0",1,12,0,72642,"1","PG","DEDICADO","ALTO",1,8,"DAF","FACCHINI",0,209197.28,32553.56,553.02,1.69527777777778,48.7877777777778,3,38
"1",28,"0","0","0","0","0","0","0","0",1,16,0,0,"1","PG","DEDICADO","ALTO",5,2,"DAF","FACCHINI",0,136338.87,32691.45,114.61,0.344722222222222,20.6963888888889,2,10
"1",28,"0","0","0","0","0","0","0","0",1,13,0,104831,"1","CVL","SPOT","ALTO",2,2,"DAF","FACCHINI",0,267874.42,30600.07,114.61,0.230833333333333,26.3063888888889,3,10
"1",26,"0","0","0","0","0","0","0","0",1,16,0,418881,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,54285.53,34931,41.83,0.229166666666667,1.57944444444444,2,10
"1",28,"0","0","0","0","0","0","0","1",1,12,0,144278,"1","CVL","SPOT","NV FROTA",2,1,"SCANIA","FACCHINI",0,40595.85,34931,473.3,1.33666666666667,25.9172222222222,2,29
"1",28,"0","0","0","0","0","0","0","1",1,10,1,87762,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,23105.6,29624,544.96,0.128611111111111,35.2538888888889,2,29
"1",28,"0","0","0","0","0","0","0","1",2,31,2,116369,"1","CTA","CROSS","NV FROTA",2,5,"DAF","FACCHINI",0,61041.97,34398.73,41.83,0.623055555555556,0,0,10
"1",26,"0","0","0","0","0","0","0","0",3,38,0,207720,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,54285.53,34931,41.83,2.94805555555556,0.450277777777778,0,10
"1",26,"0","0","0","0","0","0","0","0",3,38,0,207720,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,56403.44,36324.5,41.83,0.369166666666667,1.87472222222222,0,10
"1",27.472,"0","0","0","0","0","0","0","1",3,38,0,207720,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,171332.21,32129.53,50.41,0.442222222222222,0.708611111111111,0,10
"0",28,"0","0","0","0","0","0","0","1",2,31,2,116369,"1","CTA","CROSS","NV FROTA",2,5,"DAF","FACCHINI",0,57107.35,34625.4,50.41,0.128888888888889,2.01444444444444,0,10
"0",28,"0","0","0","0","0","0","0","1",3,38,0,207720,"1","CVL","SPOT","NV FROTA",3,5,"SCANIA","FACCHINI",0,78739.29,31908.32,50.41,0.311111111111111,2.46722222222222,0,10
"1",27.124,"0","0","0","0","0","0","0","0",4,34,2,649291,"1","CVL","SPOT","NV FROTA",7,4,"MERCEDES-BENZ","RANDON",0,113703.51,29311.45,104.01,0.145277777777778,1.81333333333333,5,5
"1",28,"0","0","0","0","0","0","0","0",2,15,0,33822,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,48485.65,32252.34,274.88,0.193611111111111,8.84,2,15
"1",28,"0","0","0","0","0","0","0","1",2,15,0,187469,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,43217.88,27739.8,598.72,0.474166666666667,28.6858333333333,5,7
"1",27,"0","0","0","0","0","0","0","1",2,24,0,32370,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,52676.28,36272.52,274.88,0.366666666666667,6.40194444444444,6,15
"1",28,"0","0","0","0","0","0","0","0",1,11,0,34809,"1","CVL","SPOT","NV FROTA",0,8,"SCANIA","FACCHINI",0,67382.05,31427.08,274.88,0.765277777777778,20.5488888888889,2,15
"1",28,"0","0","0","0","0","0","0","1",1,13,0,93217,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,48992.34,30804.04,598.72,0.744722222222222,49.8316666666667,3,7
"0",26,"0","0","0","0","0","0","0","0",4,34,2,649291,"1","CVL","SPOT","NV FROTA",7,4,"MERCEDES-BENZ","RANDON",0,38482.86,34806.2,104.01,7.17083333333333,0.00361111111111111,5,5
"0",28,"0","0","0","0","0","0","0","1",4,34,2,649291,"1","CVL","SPOT","NV FROTA",7,4,"MERCEDES-BENZ","RANDON",0,589.08,70.16,101.95,1.70027777777778,9.68972222222222,5,5
"1",26.553,"0","0","0","0","0","0","0","0",2,29,0,447548,"0","MAR","CROSS","NV FROTA",4,5,"MERCEDES-BENZ","FACCHINI",0,62855.03,33508.27,175.09,0.223888888888889,2.9675,5,4
"1",28,"0","0","0","0","0","0","0","0",2,33,0,119334,"1","MAR","SPOT","NV FROTA",1,2,"SCANIA","FACCHINI",0,52695.18,32742.86,205.96,0.444444444444444,17.8547222222222,7,4
"1",28,"0","0","0","0","0","0","0","0",3,31,0,151024,"1","MAR","CROSS","NV FROTA",1,5,"SCANIA","FACCHINI",0,163314.86,30416.38,175.09,0.284722222222222,3.11777777777778,6,4
"1",27.282,"0","0","0","0","0","0","0","1",1,17,0,338580,"1","MAR","CROSS","NV FROTA",2,9,"SCANIA","LIBRELATO",0,64733.98,24928.28,197.9,0.0836111111111111,3.22361111111111,4,4
"1",28,"0","0","0","0","0","0","0","1",2,24,0,135611,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,65523.73,34055.98,197.9,0.110833333333333,4.34111111111111,5,4
"1",27,"0","0","0","0","0","0","0","1",4,40,0,129570,"1","MAR","CROSS","NV FROTA",1,13,"DAF","RANDON",0,85131.01,34137.4,205.96,0.340555555555556,3.57861111111111,7,4
"0",27,"0","0","0","0","0","0","0","1",4,31,0,135458,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,97142.21,34989.52,205.96,0.1625,3.55694444444444,4,4
"0",28,"1","0","0","0","0","0","0","1",3,35,0,125367,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,38482.86,34806.2,206.33,0.111944444444444,4.06138888888889,8,4
"0",26,"0","0","0","0","0","0","0","1",2,36,0,321089,"1","MAR","CROSS","NV FROTA",2,2,"SCANIA","FACCHINI",0,54765.82,33616.04,205.96,0.280555555555556,3.475,5,4
"1",28,"0","0","0","0","0","0","0","1",5,33,3,129564,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,102202.38,32796.44,175.09,0.0552777777777778,3.45916666666667,7,4
"1",28,"0","0","0","0","0","0","0","1",2,41,0,144007,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,115273.41,31904.48,205.96,0.850277777777778,3.64027777777778,5,4
"0",28,"0","0","0","0","0","0","0","1",2,34,0,136159,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,67145.2,34598.2,205.96,0.296944444444444,3.80555555555556,7,4
"1",28,"0","0","0","0","0","0","0","1",3,27,0,142533,"1","MAR","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,116696.55,32034,205.96,0.743611111111111,3.63805555555556,6,4
"0",27,"0","0","1","0","0","0","0","1",2,36,2,74180650,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,92967.15,34973.7,175.09,0.127777777777778,5.39861111111111,6,4
"1",28,"0","0","0","0","0","0","0","1",3,29,0,152227,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,103935.45,32078.86,205.96,0.503888888888889,2.42555555555556,5,4
"1",28,"0","0","0","0","0","0","0","1",2,28,0,156767,"1","MAR","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,67638.21,34835.3,205.96,0.424722222222222,3.88694444444444,4,4
"0",28,"0","0","0","0","0","0","0","1",2,34,2,102452,"1","MAR","CROSS","NV FROTA",1,7,"DAF","FACCHINI",0,101859.53,32832.44,206.33,2.30583333333333,3.41,6,4
"1",28,"0","0","0","0","0","0","0","1",1,11,2,352024,"1","CVL","SPOT","NV FROTA",3,4,"SCANIA","NOMA",0,108361.08,29913,311.18,0.725833333333333,30.2861111111111,3,12
"0",28,"0","0","0","0","0","0","0","1",2,33,3,436570,"1","MAR","CROSS","NV FROTA",2,12,"SCANIA","RANDON",0,62833.41,35591.38,175.09,2.49916666666667,13.2211111111111,8,4
"1",26,"0","0","0","0","0","0","0","1",1,16,2,99542,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,38482.86,34806.2,175.09,0.406388888888889,3.61083333333333,3,4
"0",28,"0","0","0","0","0","0","0","0",2,29,0,447548,"0","MAR","CROSS","NV FROTA",4,5,"MERCEDES-BENZ","FACCHINI",0,116696.55,32214,175.09,0.0408333333333333,3.09333333333333,5,4
"1",27,"0","0","0","0","0","0","0","1",2,27,0,145268,"1","MAR","CROSS","NV FROTA",1,8,"DAF","FACCHINI",0,107153.57,31439.9,175.09,0.605277777777778,2.71305555555556,3,4
"0",28,"0","0","0","0","0","0","0","0",2,33,0,119334,"1","MAR","SPOT","NV FROTA",1,2,"SCANIA","FACCHINI",0,73407.31,30919.16,205.96,7.17333333333333,0.00194444444444444,7,4
"1",28,"0","0","0","0","0","0","0","0",3,31,0,151024,"1","MAR","CROSS","NV FROTA",1,5,"SCANIA","FACCHINI",0,116696.55,32214,175.09,0.535555555555556,2.88055555555556,6,4
"0",28,"0","0","0","0","0","0","0","1",1,17,0,338580,"1","MAR","CROSS","NV FROTA",2,9,"SCANIA","LIBRELATO",0,43398.84,15902.64,194.32,0.897222222222222,16.0311111111111,4,4
"0",28,"0","0","0","0","0","0","0","1",2,29,0,447548,"0","MAR","CROSS","NV FROTA",4,5,"MERCEDES-BENZ","FACCHINI",0,77094.4,7705.6,175.06,0.364722222222222,3.64055555555556,5,4
"0",28,"0","0","0","0","0","0","0","1",3,31,0,151024,"1","MAR","CROSS","NV FROTA",1,5,"SCANIA","FACCHINI",0,67946.8,16652.4,175.06,0.384722222222222,4.74694444444444,6,4
"1",28,"0","0","0","0","0","0","0","1",3,31,0,151024,"1","MAR","CROSS","NV FROTA",1,5,"SCANIA","FACCHINI",0,70206.6,5571,175.06,0.176111111111111,5.80416666666667,6,4
"0",28,"0","0","0","0","0","0","0","1",2,33,0,119334,"1","MAR","SPOT","NV FROTA",1,2,"SCANIA","FACCHINI",0,56039.6,17044.16,206.25,13.2652777777778,0,7,4
"1",28,"0","0","0","0","0","0","0","1",2,33,0,119334,"1","MAR","SPOT","NV FROTA",1,2,"SCANIA","FACCHINI",0,73346,6006,206.25,5.4675,9.16,7,4
"1",28,"0","0","0","0","0","0","0","1",1,15,2,415884,"1","BTM","OP MINAS","NV FROTA",5,7,"MERCEDES-BENZ","FACCHINI",0,77782.55,30145.56,58.24,8.75916666666667,0,3,1
"1",28,"0","0","0","0","0","0","0","1",1,9,0,95279,"1","BTM","OP MINAS","NV FROTA",1,5,"DAF","FACCHINI",0,57504.92,29801.3,58.24,2.69472222222222,17.0088888888889,1,1
"1",28,"0","0","0","0","0","0","0","1",2,13,1,149962,"1","BTM","OP MINAS","NV FROTA",1,6,"DAF","FACCHINI",0,125540.22,29854.52,46.65,24.2272222222222,0,2,1
"1",28,"0","0","0","0","0","0","0","1",1,22,0,121409,"1","BTM","OP MINAS","NV FROTA",2,3,"DAF","FACCHINI",0,48029.52,32023.52,46.65,2.18527777777778,19.7927777777778,3,1
"0",28,"0","0","0","0","0","0","0","1",1,20,2,454594,"1","BTM","OP MINAS","NV FROTA",5,4,"MERCEDES-BENZ","NOMA",0,92098.03,31281.95,58.24,6.95305555555556,13.9952777777778,5,1
"1",28,"0","0","0","0","0","0","0","1",2,17,0,28831,"1","BTM","OP MINAS","NV FROTA",5,4,"MERCEDES-BENZ","FACCHINI",0,19998.5,12172.5,257.42,7.44083333333333,11.6441666666667,4,2
"1",28,"0","0","0","0","0","0","0","1",3,23,1,157146,"1","CPG","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,94370,35056,267.9,0.880555555555556,2.47055555555556,4,2
"0",28,"0","0","0","0","0","0","0","1",2,24,0,109343071,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,96188.04,34868.72,267.9,0.281944444444444,4.04333333333333,4,2
"1",28,"0","0","0","0","0","0","0","1",2,24,0,109343071,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,294078.16,29657.68,267.79,0.175,5.89555555555556,4,2
"1",28,"0","0","0","0","0","0","0","0",3,30,0,158173,"1","CPG","CROSS","NV FROTA",1,4,"DAF","RANDON",0,116907.02,21425.65,333.02,1.12444444444444,6.80638888888889,8,3
"0",28,"0","0","0","0","0","0","0","0",2,31,1,163590,"1","CPG","CROSS","NV FROTA",1,4,"DAF","RANDON",0,155310.27,25221.06,333.02,2.31555555555556,11.1533333333333,9,3
"1",26,"0","0","0","0","0","0","0","0",1,19,0,307018,"1","CVL","SPOT","NV FROTA",3,4,"SCANIA","FACCHINI",0,22490,16328,680.19,0.351111111111111,29.6030555555556,6,9
"0",28,"0","0","0","0","0","0","0","0",1,22,3,135149,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,106910.1,33732.94,680.19,0.285555555555556,38.8163888888889,4,9
"1",28,"0","0","0","0","0","0","0","0",1,14,0,374605,"1","CVL","SPOT","NV FROTA",2,4,"SCANIA","NOMA",0,22490,16328,448.73,4.7025,34.0455555555556,2,22
"1",28,"0","0","0","0","0","0","0","0",1,15,0,127833,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,83422.44,31942.8,649.68,0.423611111111111,26.4191666666667,4,15
"1",28,"0","0","0","0","0","0","0","1",1,12,0,271079,"1","CVL","SPOT","NV FROTA",2,7,"SCANIA","FACCHINI",0,54104.96,27508,680.58,1.15833333333333,27.6769444444444,3,25
"0",28,"0","0","0","0","0","0","0","1",1,11,0,178665,"1","CVL","SPOT","NV FROTA",2,5,"SCANIA","FACCHINI",0,46504.64,27508,589.79,5.32027777777778,124.386666666667,2,30
"1",28,"0","0","0","0","0","0","0","1",1,11,0,325359,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,728,1300,322.53,0.196666666666667,22.4786111111111,2,4
"0",28,"0","0","0","0","0","0","0","1",1,14,1,57609,"1","CVL","SPOT","NV FROTA",1,1,"DAF","FACCHINI",0,46504.64,27508,322.53,7.81194444444444,13.6183333333333,2,4
"1",28,"0","0","0","1","0","0","0","1",2,17,1,133730,"0","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,50081.92,29624,326.97,2.01083333333333,22.0705555555556,4,8
"0",28,"0","0","0","1","0","0","0","1",2,24,0,135611,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,50081.92,29624,326.97,4.89722222222222,14.8938888888889,5,8
"0",26,"0","0","0","0","0","0","0","0",2,20,1,237245,"1","MAR","CROSS","NV FROTA",2,3,"SCANIA","FACCHINI",0,86258.52,31340.4,129.66,0.584444444444444,22.8986111111111,3,2
"1",28,"0","0","0","0","0","0","0","0",2,19,0,440127,"1","CVL","SPOT","NV FROTA",5,4,"MERCEDES-BENZ","NOMA",0,662346.57,28764.04,446.36,0.957777777777778,25.0808333333333,3,4
"1",28,"0","0","0","0","0","0","0","0",1,16,1,128385,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,90844,33940,442.3,6.82611111111111,85.735,3,28
"0",24,"0","0","0","0","0","0","0","0",1,16,2,324109,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,170608.35,24918.82,598.94,0.0252777777777778,24.7936111111111,5,13
"1",28,"0","0","0","0","0","0","0","0",2,13,0,141989,"1","PG","DEDICADO","ALTO",2,6,"DAF","FACCHINI",0,276209,31901.74,307.47,1.37638888888889,28.8475,3,22
"1",28,"0","0","0","0","0","0","0","0",1,20,0,384837,"1","PG","DEDICADO","ALTO",4,2,"DAF","FACCHINI",0,112317.66,33139.6,114.61,0.525833333333333,6.73805555555556,3,10
"1",28,"0","0","0","0","0","0","0","0",2,23,0,298874,"1","PG","DEDICADO","ALTO",4,3,"DAF","FACCHINI",0,216227.8,32332.2,114.61,1.1625,4.96972222222222,3,10
"1",28,"0","0","0","0","0","1","0","0",1,15,0,391980,"1","PG","DEDICADO","ALTO",5,3,"DAF","FACCHINI",0,205816.21,32553.56,506.96,13.5208333333333,29.7308333333333,3,35
"1",28,"0","0","0","0","0","1","0","0",1,12,0,413652,"1","PG","DEDICADO","ALTO",5,6,"DAF","FACCHINI",0,205816.21,32553.56,506.96,59.0669444444444,30.6877777777778,1,35
"0",28,"0","0","0","0","0","1","0","0",1,20,0,130695,"1","PG","DEDICADO","ALTO",2,2,"DAF","FACCHINI",0,209276.7,32553.56,589.51,0.774722222222222,41.9180555555556,3,35
"0",28,"0","0","0","0","0","1","0","0",1,15,0,56504,"1","PG","DEDICADO","ALTO",1,2,"DAF","FACCHINI",0,205816.21,32553.56,506.96,7.3675,35.3488888888889,3,35
"1",28,"0","0","0","0","0","1","0","0",1,11,0,371525,"1","PG","DEDICADO","ALTO",6,2,"DAF","FACCHINI",0,205816.21,32553.56,506.96,12.9280555555556,29.1694444444444,2,35
"1",28,"0","0","0","0","0","1","0","0",1,13,0,391781,"1","PG","DEDICADO","ALTO",4,2,"DAF","FACCHINI",0,209197.28,32553.56,553.02,1.12888888888889,43.9294444444444,4,38
"0",28,"0","0","0","0","0","0","0","0",1,10,0,34123,"1","CVL","SPOT","NV FROTA",0,4,"SCANIA","RANDON",0,136287.72,31489.64,1077.71,0.804444444444444,86.7041666666667,2,0
"0",28,"0","0","0","0","0","0","0","0",1,15,2,178775,"1","CVL","SPOT","NV FROTA",2,1,"SCANIA","FACCHINI",0,136287.72,31489.64,1077.71,0.818611111111111,88.1833333333333,4,0
"1",27,"0","0","0","0","0","0","0","0",2,36,0,207981,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,78773.55,35000,41.83,0.506388888888889,0.674722222222222,0,10
"1",28,"0","0","0","0","0","0","0","0",2,27,0,418996,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,93608.46,36599.36,41.83,0.794722222222222,1.34555555555556,1,10
